customer_id,signup_date,churn_date,region,age,plan,service,contract,payment_method,monthly_charges,support_tickets,avg_satisfaction,data_usage_gb,add_ons,late_payments,churned
C102843,2024-07-29,,South,47,Standard,Fiber,Month-to-Month,Net Banking,1160,2,3.0,182.0,2,0,0
C102844,2022-06-21,,North,39,Basic,Fiber,1 Year,Net Banking,697,1,4.5,28.9,3,0,0
C102845,2024-06-16,,East,63,Basic,5G,Month-to-Month,Net Banking,657,0,4.7,59.3,2,1,0
C102846,2025-03-09,,South,43,Standard,5G,2 Year,Net Banking,975,1,3.3,40.8,0,1,0
C102847,2024-09-29,2025-07-29,North,26,Basic,Broadband,Month-to-Month,Net Banking,612,2,2.6,10.5,2,0,1
C102848,2024-07-09,,West,25,Basic,Fiber,Month-to-Month,Auto-debit,554,2,4.2,69.5,0,2,0
C102849,2023-12-02,,South,44,Standard,5G,Month-to-Month,Credit Card,1065,2,3.8,81.2,1,0,0
C102850,2024-04-23,,South,26,Standard,5G,Month-to-Month,UPI,1299,0,3.8,56.5,3,0,0
C102851,2024-09-25,,South,45,Premium,Broadband,1 Year,Credit Card,1795,2,4.0,21.8,4,1,0
C102852,2025-04-04,,West,49,Standard,Fiber,Month-to-Month,Credit Card,1303,1,4.0,58.2,4,0,0
C102853,2022-07-19,2024-09-02,South,49,Standard,Fiber,Month-to-Month,UPI,1115,3,2.4,84.5,2,0,1
C102854,2023-07-05,2024-02-26,West,28,Basic,Broadband,1 Year,Credit Card,479,6,1.9,25.8,1,0,1
C102855,2025-09-18,,Central,49,Premium,5G,Month-to-Month,UPI,2254,1,3.8,126.0,4,1,0
C102856,2025-01-27,,West,42,Basic,Fiber,1 Year,UPI,588,0,2.4,32.2,1,0,0
C102857,2025-09-24,,South,31,Basic,Fiber,1 Year,Auto-debit,639,2,3.1,24.2,2,0,0
C102858,2025-09-26,2025-10-27,West,36,Premium,Broadband,Month-to-Month,Auto-debit,1446,4,2.4,109.8,0,0,1
C102859,2025-01-16,,South,44,Standard,5G,1 Year,UPI,1108,3,3.2,24.9,1,0,0
C102860,2025-06-16,,South,30,Standard,5G,2 Year,Auto-debit,1199,2,2.5,94.7,2,1,0
C102861,2024-03-02,,East,42,Basic,Broadband,2 Year,Auto-debit,689,2,3.6,46.4,3,0,0
C102862,2024-05-06,,South,55,Basic,Fiber,Month-to-Month,Auto-debit,845,1,3.7,59.8,4,0,0
C102863,2024-04-01,2025-02-11,North,50,Standard,Fiber,Month-to-Month,UPI,870,1,,129.6,0,1,1
C102864,2024-10-30,,South,39,Standard,5G,2 Year,UPI,1130,0,4.1,65.0,2,1,0
C102865,2025-12-14,,North,41,Standard,Broadband,1 Year,Credit Card,1210,2,3.7,19.2,4,0,0
C102866,2024-11-23,,South,32,Basic,Fiber,Month-to-Month,Net Banking,451,1,3.4,38.9,0,1,0
C102867,2024-07-31,,East,32,Basic,5G,Month-to-Month,Net Banking,732,1,3.6,24.9,2,0,0
C102868,2025-06-06,,Central,20,Standard,Fiber,1 Year,Net Banking,1180,1,3.1,150.9,3,0,0
C102869,2025-02-17,,North,41,Standard,Fiber,1 Year,Auto-debit,875,1,3.1,61.2,0,1,0
C102870,2025-05-11,2025-08-09,East,46,Basic,Broadband,2 Year,Auto-debit,727,2,4.4,67.3,3,1,1
C102871,2025-01-28,,South,37,Basic,Fiber,2 Year,Credit Card,645,2,3.2,91.8,2,2,0
C102872,2023-04-18,,North,27,Basic,Fiber,Month-to-Month,Auto-debit,790,3,3.0,30.4,3,0,0
C102873,2025-09-27,,South,39,Basic,Broadband,1 Year,Auto-debit,697,2,3.2,45.9,3,1,0
C102874,2024-08-18,,North,54,Standard,Fiber,Month-to-Month,UPI,994,1,3.8,75.2,0,1,0
C102875,2025-11-14,2025-12-11,North,49,Basic,Fiber,Month-to-Month,Auto-debit,489,1,3.2,133.3,0,0,1
C102876,2024-05-03,2025-12-03,South,38,Standard,Broadband,Month-to-Month,UPI,914,4,2.5,138.8,1,1,1
C102877,2023-05-10,,South,63,Standard,Fiber,2 Year,UPI,1050,2,4.0,43.3,1,1,0
C102878,2025-12-11,2025-12-24,East,70,Premium,5G,Month-to-Month,Auto-debit,1837,3,2.2,86.9,1,1,1
C102879,2025-04-03,,North,32,Premium,Fiber,Month-to-Month,Credit Card,1939,3,3.4,93.5,4,0,0
C102880,2025-01-13,,North,35,Basic,Fiber,Month-to-Month,Credit Card,770,0,3.2,29.5,3,0,0
C102881,2025-02-22,2025-11-23,North,46,Basic,5G,Month-to-Month,Auto-debit,675,0,2.4,37.7,1,0,1
C102882,2024-09-26,,East,27,Basic,Fiber,Month-to-Month,UPI,664,2,3.2,33.9,3,1,0
C102883,2025-08-16,,South,48,Standard,Broadband,Month-to-Month,UPI,818,1,2.7,75.1,0,2,0
C102884,2025-03-18,,East,39,Basic,Broadband,Month-to-Month,UPI,338,3,2.1,41.7,0,1,0
C102885,2024-05-08,2024-12-21,South,42,Basic,Broadband,Month-to-Month,Credit Card,398,7,3.9,78.7,0,0,1
C102886,2025-01-17,,North,31,Basic,Fiber,2 Year,UPI,660,0,4.2,30.2,2,0,0
C102887,2025-09-22,,Central,29,Basic,Fiber,1 Year,UPI,786,1,3.9,19.2,3,1,0
C102888,2024-10-14,,North,18,Standard,Broadband,2 Year,Auto-debit,1005,2,3.3,57.6,2,0,0
C102889,2023-06-06,2025-07-22,North,56,Standard,5G,Month-to-Month,UPI,1252,2,2.5,54.2,2,0,1
C102890,2023-12-20,2025-01-15,North,49,Standard,5G,Month-to-Month,Credit Card,1045,2,3.2,154.0,0,0,1
C102891,2024-10-08,,Central,46,Premium,Broadband,Month-to-Month,UPI,1688,3,3.0,180.0,3,2,0
C102892,2022-09-14,,East,42,Basic,Fiber,2 Year,Credit Card,701,0,2.5,84.6,2,2,0
C102893,2024-09-07,,East,18,Basic,Fiber,Month-to-Month,Net Banking,842,0,5.0,71.6,4,0,0
C102894,2025-02-05,,Central,29,Basic,5G,Month-to-Month,Credit Card,578,1,3.5,16.5,1,1,0
C102895,2023-02-12,,North,35,Standard,5G,2 Year,UPI,951,3,2.5,48.1,0,0,0
C102896,2024-07-10,,Central,25,Standard,Fiber,2 Year,UPI,1169,1,,34.8,2,2,0
C102897,2024-12-23,2025-06-25,North,18,Basic,5G,Month-to-Month,UPI,487,0,2.8,96.8,0,0,1
C102898,2023-05-15,,East,26,Premium,Broadband,1 Year,UPI,1302,3,2.6,179.5,0,0,0
C102899,2025-10-05,,South,39,Basic,Fiber,Month-to-Month,Credit Card,580,1,4.6,54.0,1,0,0
C102900,2025-10-24,,South,39,Basic,Fiber,Month-to-Month,UPI,738,1,3.2,33.3,3,0,0
C102901,2023-12-12,,Central,49,Standard,5G,Month-to-Month,UPI,1185,3,3.0,58.7,2,0,0
C102902,2025-04-22,,North,63,Premium,Broadband,2 Year,UPI,1786,0,4.1,76.7,4,1,0
C102903,2025-07-23,2025-09-22,Central,46,Standard,Broadband,Month-to-Month,Auto-debit,786,2,3.2,102.0,0,2,1
C102904,2023-06-20,,South,36,Premium,Fiber,1 Year,Credit Card,2114,2,3.1,124.2,4,0,0
C102905,2025-11-04,,East,60,Basic,Broadband,Month-to-Month,Credit Card,664,2,4.9,62.6,2,0,0
C102906,2024-04-04,,Central,19,Standard,Broadband,1 Year,Credit Card,1025,1,3.0,90.9,2,0,0
C102907,2023-03-04,,North,18,Premium,5G,1 Year,UPI,2154,0,3.4,178.2,4,1,0
C102908,2024-08-03,,Central,27,Standard,Fiber,1 Year,UPI,1162,2,3.6,95.4,2,1,0
C102909,2022-01-20,,East,48,Basic,Fiber,2 Year,UPI,469,1,2.7,76.7,0,0,0
C102910,2025-09-30,,West,40,Premium,5G,1 Year,Credit Card,1880,2,4.2,170.7,1,0,0
C102911,2024-07-03,,North,24,Basic,Fiber,1 Year,UPI,877,1,3.4,34.2,4,1,0
C102912,2023-02-02,,East,29,Standard,Fiber,Month-to-Month,UPI,924,7,2.1,94.1,0,0,0
C102913,2023-01-09,,West,23,Premium,Broadband,2 Year,Auto-debit,1833,5,3.0,137.6,4,0,0
C102914,2023-01-08,,South,23,Premium,Fiber,Month-to-Month,Net Banking,1889,0,3.8,107.2,3,0,0
C102915,2024-01-17,2025-07-10,North,57,Premium,Broadband,Month-to-Month,UPI,1599,2,4.1,116.9,2,0,1
C102916,2022-11-23,2025-08-28,South,36,Premium,5G,Month-to-Month,Auto-debit,1809,0,4.5,195.1,1,1,1
C102917,2024-11-13,2025-05-04,West,59,Basic,Broadband,Month-to-Month,UPI,760,2,3.7,58.0,4,0,1
C102918,2024-10-05,,North,27,Premium,Fiber,1 Year,UPI,1508,1,2.7,187.8,0,1,0
C102919,2024-08-31,2025-11-18,West,44,Standard,5G,Month-to-Month,UPI,1314,1,3.3,75.2,3,0,1
C102920,2024-08-20,2025-08-10,Central,41,Standard,5G,Month-to-Month,Auto-debit,1127,2,3.2,131.0,1,0,1
C102921,2024-08-11,,North,49,Basic,Broadband,2 Year,UPI,541,2,4.5,65.1,1,2,0
C102922,2022-05-09,,North,41,Premium,Fiber,2 Year,Auto-debit,1565,0,3.0,78.8,0,1,0
C102923,2024-03-22,,West,50,Standard,Fiber,Month-to-Month,Net Banking,1134,1,3.1,61.6,2,0,0
C102924,2025-09-15,,North,45,Premium,Broadband,2 Year,Credit Card,1399,2,4.3,77.1,0,2,0
C102925,2025-02-13,,East,25,Basic,Fiber,Month-to-Month,UPI,488,3,2.4,25.8,0,0,0
C102926,2022-07-01,,West,47,Basic,5G,Month-to-Month,UPI,572,2,2.8,168.8,1,0,0
C102927,2025-07-27,2025-08-29,East,37,Standard,Fiber,2 Year,Net Banking,1103,1,4.7,169.7,2,1,1
C102928,2024-11-06,,South,29,Basic,Fiber,1 Year,UPI,793,0,4.1,78.8,4,0,0
C102929,2022-08-05,,West,46,Standard,5G,1 Year,Credit Card,1366,1,4.2,92.2,4,0,0
C102930,2023-11-22,,East,49,Basic,5G,Month-to-Month,UPI,697,0,4.3,33.7,2,0,0
C102931,2025-09-13,2025-11-05,North,32,Standard,5G,Month-to-Month,Auto-debit,1204,3,3.1,42.3,2,1,1
C102932,2025-05-13,2025-06-17,East,34,Basic,5G,Month-to-Month,Net Banking,728,1,3.6,39.8,3,0,1
C102933,2024-12-16,,Central,21,Basic,5G,2 Year,Credit Card,577,1,4.2,30.8,1,0,0
C102934,2024-04-29,2024-11-03,West,18,Standard,Broadband,Month-to-Month,Credit Card,1102,2,2.7,105.3,3,0,1
C102935,2024-06-27,2025-03-23,East,35,Basic,Fiber,Month-to-Month,UPI,812,2,4.5,47.7,3,1,1
C102936,2025-01-07,,South,48,Basic,Fiber,Month-to-Month,UPI,722,1,3.2,67.9,3,0,0
C102937,2022-06-12,,North,31,Basic,Fiber,1 Year,UPI,874,0,4.5,49.9,4,2,0
C102938,2023-04-21,2025-01-12,South,55,Basic,Broadband,Month-to-Month,Net Banking,476,3,3.4,19.0,1,0,1
C102939,2022-07-22,,North,36,Standard,Fiber,1 Year,UPI,901,1,3.2,67.6,0,0,0
C102940,2024-11-23,2025-03-20,Central,36,Basic,5G,Month-to-Month,UPI,662,3,3.4,53.7,2,2,1
C102941,2023-12-12,,South,35,Basic,5G,Month-to-Month,UPI,556,0,3.9,50.7,1,0,0
C102942,2024-04-04,2025-10-08,West,50,Standard,5G,Month-to-Month,UPI,980,2,2.1,55.9,0,0,1
C102943,2023-06-19,,North,26,Standard,Broadband,Month-to-Month,Credit Card,841,1,3.5,57.7,0,0,0
C102944,2023-12-29,2024-08-04,South,36,Standard,5G,1 Year,Net Banking,1167,2,2.4,52.9,2,2,1
C102945,2025-01-22,,South,31,Basic,5G,2 Year,Credit Card,858,3,3.4,19.2,4,2,0
C102946,2024-01-14,2024-08-01,South,31,Premium,Fiber,Month-to-Month,Credit Card,1716,0,,116.2,1,0,1
C102947,2023-03-13,2024-01-29,West,38,Standard,5G,Month-to-Month,Credit Card,1197,3,3.7,108.8,2,1,1
C102948,2022-08-06,2025-03-06,Central,37,Basic,Fiber,Month-to-Month,Credit Card,456,3,2.6,34.9,0,0,1
C102949,2022-07-17,2025-07-11,West,51,Premium,Broadband,2 Year,Auto-debit,1409,2,2.6,63.4,0,1,1
C102950,2025-08-17,,North,38,Standard,Fiber,2 Year,Auto-debit,1175,3,2.3,121.2,3,0,0
C102951,2025-03-08,,West,45,Standard,Fiber,1 Year,Auto-debit,1180,0,5.0,145.7,3,2,0
C102952,2023-07-29,,North,40,Premium,Fiber,Month-to-Month,Auto-debit,1648,1,5.0,94.6,0,0,0
C102953,2025-08-26,,Central,55,Basic,5G,Month-to-Month,Auto-debit,691,1,5.0,27.7,2,0,0
C102954,2025-06-05,,East,34,Premium,Broadband,2 Year,Credit Card,1621,5,1.7,109.7,2,0,0
C102955,2024-05-12,2025-08-15,South,34,Standard,Fiber,Month-to-Month,Credit Card,968,2,2.3,84.8,0,1,1
C102956,2022-11-12,,North,47,Basic,Fiber,1 Year,Net Banking,592,1,2.8,35.3,1,0,0
C102957,2025-07-19,,North,34,Basic,5G,2 Year,UPI,840,4,3.3,20.2,4,0,0
C102958,2025-09-06,,South,44,Basic,Broadband,1 Year,UPI,493,3,4.5,71.5,1,1,0
C102959,2022-06-20,,Central,66,Premium,Broadband,1 Year,Auto-debit,1738,0,4.6,133.1,3,0,0
C102960,2023-11-24,2024-05-31,West,26,Basic,Fiber,Month-to-Month,Credit Card,777,4,2.9,95.9,3,1,1
C102961,2023-03-02,,Central,56,Basic,5G,2 Year,UPI,506,2,2.7,45.2,0,2,0
C102962,2023-04-27,,North,32,Standard,Broadband,Month-to-Month,Credit Card,1129,2,3.1,153.9,4,2,0
C102963,2023-02-26,,East,54,Standard,Broadband,2 Year,UPI,1170,2,3.4,65.8,4,1,0
C102964,2023-12-27,,South,46,Basic,5G,Month-to-Month,UPI,799,1,4.2,32.7,3,1,0
C102965,2025-06-11,,East,45,Premium,5G,1 Year,Credit Card,1692,1,3.4,91.8,0,2,0
C102966,2025-11-24,,South,36,Standard,5G,2 Year,Credit Card,1426,2,3.6,183.5,4,0,0
C102967,2023-12-08,,South,35,Premium,Fiber,1 Year,Credit Card,1604,3,3.4,107.4,0,1,0
C102968,2024-11-22,,East,29,Basic,Fiber,Month-to-Month,UPI,578,2,3.4,97.5,2,2,0
C102969,2025-10-30,,North,38,Basic,Fiber,Month-to-Month,Credit Card,634,0,3.5,35.1,2,1,0
C102970,2025-12-02,,East,36,Standard,Fiber,2 Year,UPI,1204,1,3.6,36.9,3,1,0
C102971,2025-08-10,,East,40,Basic,Fiber,1 Year,Credit Card,454,1,3.5,62.7,0,1,0
C102972,2024-09-02,2025-12-04,North,21,Standard,Broadband,Month-to-Month,Net Banking,1252,3,2.5,53.5,4,2,1
C102973,2025-11-04,,Central,38,Basic,Broadband,2 Year,UPI,620,2,3.9,51.5,2,0,0
C102974,2024-07-12,,East,53,Standard,Fiber,2 Year,Auto-debit,963,2,4.4,81.5,1,1,0
C102975,2023-08-17,,West,49,Premium,Fiber,2 Year,Net Banking,1648,2,3.6,129.4,1,1,0
C102976,2024-09-29,,East,38,Premium,5G,1 Year,UPI,2035,2,3.5,268.9,3,1,0
C102977,2022-03-03,2023-09-02,West,69,Premium,5G,2 Year,UPI,1754,4,3.5,133.8,0,0,1
C102978,2022-11-12,,West,31,Premium,Fiber,2 Year,UPI,1748,2,3.6,125.2,1,0,0
C102979,2025-09-26,2025-11-14,West,37,Standard,Broadband,Month-to-Month,UPI,1264,4,3.6,61.7,4,1,1
C102980,2023-05-31,,East,21,Basic,Fiber,2 Year,Auto-debit,926,2,3.4,57.9,4,0,0
C102981,2025-07-11,2025-11-16,South,33,Premium,Fiber,Month-to-Month,Net Banking,1690,3,3.7,147.4,1,3,1
C102982,2025-09-02,,North,59,Premium,5G,2 Year,Auto-debit,1984,1,5.0,96.5,2,0,0
C102983,2024-03-01,,East,34,Premium,5G,1 Year,Net Banking,1964,1,4.6,188.9,2,0,0
C102984,2025-05-12,,North,20,Standard,Fiber,1 Year,Auto-debit,974,5,2.4,66.5,1,1,0
C102985,2023-11-18,2024-08-07,South,48,Basic,5G,Month-to-Month,Auto-debit,522,3,3.8,59.1,1,0,1
C102986,2022-11-29,2025-06-12,North,43,Premium,Broadband,Month-to-Month,UPI,1405,4,2.3,60.8,0,2,1
C102987,2023-02-26,,East,48,Premium,Fiber,Month-to-Month,UPI,1945,0,3.9,186.2,4,1,0
C102988,2025-02-10,,North,34,Standard,5G,1 Year,UPI,1064,0,4.4,51.5,1,0,0
C102989,2025-08-20,,East,26,Premium,Fiber,2 Year,UPI,1581,2,4.6,165.3,0,0,0
C102990,2024-10-23,,West,36,Standard,5G,Month-to-Month,Credit Card,1305,3,2.5,139.8,3,0,0
C102991,2024-11-17,2025-07-21,West,45,Premium,5G,Month-to-Month,UPI,1800,1,3.7,144.8,0,1,1
C102992,2025-10-09,,South,37,Basic,Fiber,1 Year,Auto-debit,855,2,3.3,78.7,4,0,0
C102993,2024-06-28,,East,43,Premium,Fiber,Month-to-Month,UPI,1983,1,3.7,68.8,4,1,0
C102994,2024-09-03,2025-09-10,East,32,Basic,Broadband,Month-to-Month,Auto-debit,514,4,1.9,42.4,2,0,1
C102995,2025-11-12,,East,43,Basic,Fiber,Month-to-Month,UPI,477,1,3.9,32.0,0,1,0
C102996,2025-08-04,,East,38,Basic,Broadband,1 Year,UPI,400,1,2.7,31.8,0,1,0
C102997,2023-06-05,,North,30,Standard,Fiber,1 Year,Auto-debit,1293,0,4.6,33.5,4,1,0
C102998,2022-01-29,,Central,40,Basic,Broadband,2 Year,Credit Card,644,1,4.5,46.0,2,0,0
C102999,2023-04-12,2025-04-05,North,33,Premium,5G,Month-to-Month,Net Banking,1899,3,2.8,188.7,2,0,1
C103000,2023-09-29,,West,45,Standard,Fiber,Month-to-Month,Auto-debit,891,2,2.4,138.8,0,0,0
C103001,2024-01-03,,East,48,Premium,5G,1 Year,UPI,2135,1,3.7,69.5,4,1,0
C103002,2024-10-19,2025-09-30,South,44,Basic,Broadband,2 Year,UPI,575,2,2.9,34.8,2,0,1
C103003,2025-05-31,2025-12-04,West,18,Basic,5G,Month-to-Month,UPI,521,2,3.2,30.5,0,0,1
C103004,2022-11-28,,North,26,Standard,5G,2 Year,UPI,1017,1,3.6,49.2,0,0,0
C103005,2025-06-24,2025-11-27,West,30,Standard,5G,1 Year,Auto-debit,1437,4,2.1,63.5,4,0,1
C103006,2023-07-18,,East,28,Standard,5G,2 Year,Auto-debit,1019,0,5.0,74.4,0,1,0
C103007,2025-01-29,2025-10-17,North,31,Premium,5G,Month-to-Month,UPI,1843,0,3.6,102.0,1,0,1
C103008,2025-12-09,2025-12-25,North,49,Premium,Broadband,Month-to-Month,Net Banking,1385,6,3.2,58.8,0,0,1
C103009,2025-04-21,2025-07-08,West,46,Standard,Fiber,Month-to-Month,Auto-debit,937,2,2.7,119.6,0,0,1
C103010,2023-03-24,,South,33,Premium,5G,1 Year,UPI,2137,1,3.8,128.9,4,0,0
C103011,2024-04-08,,Central,45,Standard,5G,2 Year,UPI,1298,4,3.1,89.7,3,0,0
C103012,2022-05-09,2024-03-09,West,42,Standard,Broadband,Month-to-Month,Auto-debit,918,3,3.1,92.4,1,0,1
C103013,2024-05-16,,West,38,Basic,Fiber,Month-to-Month,Net Banking,464,0,3.6,60.2,0,0,0
C103014,2025-05-05,2025-06-14,South,52,Basic,Fiber,Month-to-Month,UPI,570,2,3.0,47.7,1,1,1
C103015,2023-05-13,,West,30,Basic,Fiber,1 Year,Credit Card,526,2,3.0,29.2,1,0,0
C103016,2023-06-18,,Central,39,Standard,5G,2 Year,UPI,1350,2,2.8,157.2,3,0,0
C103017,2024-03-13,,North,25,Standard,5G,Month-to-Month,Net Banking,1152,0,4.0,101.4,2,1,0
C103018,2024-11-26,,South,26,Basic,Fiber,1 Year,Net Banking,674,2,4.6,28.2,2,1,0
C103019,2023-01-30,,South,22,Standard,Fiber,Month-to-Month,UPI,899,0,4.1,47.4,0,1,0
C103020,2022-03-08,,South,26,Basic,Broadband,2 Year,Auto-debit,442,2,3.7,119.6,0,1,0
C103021,2025-03-29,,West,39,Basic,5G,2 Year,Credit Card,633,0,4.6,40.8,1,0,0
C103022,2024-07-02,2024-11-08,East,34,Premium,5G,Month-to-Month,Net Banking,1848,2,3.2,84.0,1,1,1
C103023,2025-07-30,,East,35,Standard,Fiber,1 Year,Net Banking,1179,0,2.5,56.5,2,1,0
C103024,2023-06-19,,South,34,Basic,Fiber,2 Year,Credit Card,847,1,3.6,55.4,4,1,0
C103025,2023-04-19,,North,59,Standard,Fiber,2 Year,UPI,1152,2,3.9,58.1,2,0,0
C103026,2023-08-10,,South,24,Basic,Fiber,1 Year,UPI,529,3,4.5,47.3,1,0,0
C103027,2022-03-15,,West,23,Standard,5G,Month-to-Month,Net Banking,1213,1,2.9,233.8,2,0,0
C103028,2025-01-05,,East,28,Premium,Fiber,1 Year,Net Banking,1572,6,3.3,53.8,0,2,0
C103029,2024-01-10,,South,37,Standard,Fiber,1 Year,UPI,1217,3,3.2,60.2,3,0,0
C103030,2025-12-07,,West,44,Standard,Fiber,Month-to-Month,Auto-debit,917,2,3.0,76.0,0,0,0
C103031,2024-06-05,,North,45,Basic,Fiber,2 Year,Auto-debit,593,1,2.8,18.3,1,1,0
C103032,2025-02-12,,South,49,Standard,Fiber,Month-to-Month,UPI,1288,0,3.4,95.4,4,1,0
C103033,2025-10-21,,South,37,Basic,Fiber,2 Year,UPI,780,1,4.0,69.2,2,2,0
C103034,2025-01-30,2025-08-19,Central,33,Basic,Fiber,Month-to-Month,Credit Card,701,2,4.2,22.1,3,0,1
C103035,2023-06-05,2025-10-23,West,58,Premium,5G,Month-to-Month,UPI,1857,0,2.1,113.2,1,1,1
C103036,2025-07-20,,East,18,Standard,Broadband,Month-to-Month,Auto-debit,1207,2,3.7,80.8,4,1,0
C103037,2024-12-29,,North,39,Standard,5G,1 Year,Net Banking,1119,1,3.1,98.2,1,0,0
C103038,2023-11-16,,North,43,Basic,Fiber,2 Year,UPI,537,4,2.5,167.9,1,0,0
C103039,2022-03-11,,East,60,Premium,Broadband,Month-to-Month,Credit Card,1409,0,4.3,81.4,0,1,0
C103040,2024-01-18,2025-04-13,South,18,Basic,Broadband,Month-to-Month,UPI,475,3,4.4,57.9,1,0,1
C103041,2024-09-02,,Central,33,Standard,5G,2 Year,Credit Card,1272,4,2.3,69.1,2,0,0
C103042,2024-01-08,,West,22,Premium,Fiber,1 Year,UPI,1583,2,3.4,101.6,0,1,0
C103043,2022-05-22,2023-11-04,South,18,Standard,5G,Month-to-Month,Auto-debit,993,0,2.7,74.3,0,0,1
C103044,2024-06-09,,West,36,Premium,Broadband,2 Year,Net Banking,1471,3,3.6,144.8,1,1,0
C103045,2023-04-06,,Central,48,Basic,Broadband,Month-to-Month,Auto-debit,664,3,2.6,44.4,3,2,0
C103046,2024-11-07,2025-07-29,East,52,Standard,5G,Month-to-Month,UPI,1141,3,4.2,84.6,2,2,1
C103047,2023-06-29,,East,32,Premium,5G,Month-to-Month,UPI,1776,0,4.3,113.3,0,0,0
C103048,2023-08-09,,Central,46,Standard,Broadband,1 Year,Auto-debit,772,2,3.1,46.1,0,0,0
C103049,2023-11-12,,South,36,Standard,Fiber,Month-to-Month,UPI,887,1,3.4,111.4,0,0,0
C103050,2023-05-27,,Central,45,Basic,Fiber,2 Year,UPI,519,2,3.6,73.9,1,0,0
C103051,2025-11-03,,North,52,Standard,Broadband,Month-to-Month,Auto-debit,910,2,3.8,120.4,1,0,0
C103052,2023-03-18,,East,36,Premium,Fiber,2 Year,Auto-debit,1610,1,2.9,165.2,0,0,0
C103053,2025-01-25,,West,51,Standard,Fiber,Month-to-Month,Auto-debit,1118,2,3.2,50.0,2,0,0
C103054,2024-03-01,,East,23,Premium,Fiber,Month-to-Month,Credit Card,1776,2,3.5,73.2,2,1,0
C103055,2025-08-21,,East,46,Standard,Fiber,Month-to-Month,Credit Card,1233,2,3.4,116.5,3,1,0
C103056,2023-09-24,,East,50,Standard,Fiber,Month-to-Month,Credit Card,1288,1,4.5,40.4,4,0,0
C103057,2022-10-07,,North,49,Basic,5G,Month-to-Month,Credit Card,799,3,2.1,31.4,3,0,0
C103058,2024-08-28,,North,24,Standard,5G,2 Year,UPI,1389,3,3.7,215.5,4,0,0
C103059,2022-07-16,,South,36,Premium,5G,2 Year,Auto-debit,2077,3,3.5,152.0,4,0,0
C103060,2025-01-15,,East,42,Standard,Fiber,1 Year,UPI,1396,1,3.2,79.8,4,0,0
C103061,2025-07-20,,South,43,Basic,Broadband,Month-to-Month,Credit Card,521,2,3.9,17.5,1,0,0
C103062,2023-02-24,,South,39,Standard,5G,2 Year,Auto-debit,1006,2,3.0,52.7,0,1,0
C103063,2025-03-06,,Central,55,Standard,Broadband,Month-to-Month,Auto-debit,813,1,2.3,111.9,0,0,0
C103064,2024-07-15,2025-11-14,South,22,Premium,Fiber,1 Year,UPI,2087,0,1.6,56.2,4,1,1
C103065,2024-04-25,,South,35,Basic,Fiber,1 Year,Net Banking,900,2,2.4,54.1,4,1,0
C103066,2025-02-28,2025-10-22,South,18,Basic,Broadband,Month-to-Month,Credit Card,512,4,2.4,22.2,1,1,1
C103067,2024-04-24,2024-11-08,North,45,Standard,Broadband,Month-to-Month,UPI,1068,5,2.7,54.0,3,1,1
C103068,2025-11-26,,West,45,Basic,Fiber,2 Year,UPI,635,2,3.7,20.1,2,1,0
C103069,2025-05-28,,South,75,Premium,5G,Month-to-Month,Net Banking,1677,1,3.6,123.7,0,0,0
C103070,2024-06-13,,North,50,Standard,5G,1 Year,Auto-debit,1281,3,2.1,31.5,3,0,0
C103071,2023-03-31,,Central,42,Standard,Fiber,2 Year,Auto-debit,945,1,3.3,70.7,0,0,0
C103072,2025-12-01,2025-12-20,West,41,Basic,5G,Month-to-Month,UPI,524,3,2.9,60.9,0,0,1
C103073,2025-01-04,,West,34,Standard,Fiber,Month-to-Month,UPI,1141,2,4.5,81.4,2,1,0
C103074,2023-03-08,2025-10-19,West,40,Premium,Fiber,Month-to-Month,UPI,1588,1,4.1,148.8,0,0,1
C103075,2024-01-26,,Central,41,Standard,Broadband,2 Year,Auto-debit,920,1,2.4,82.5,1,2,0
C103076,2025-08-20,2025-11-25,South,18,Basic,5G,Month-to-Month,Auto-debit,829,2,3.1,42.3,3,2,1
C103077,2025-09-28,2025-12-13,East,40,Basic,Broadband,Month-to-Month,Auto-debit,508,2,3.8,42.7,2,0,1
C103078,2024-01-15,,East,39,Premium,5G,Month-to-Month,Credit Card,1761,0,4.0,136.5,0,1,0
C103079,2023-06-10,,South,59,Premium,Broadband,2 Year,UPI,1581,2,2.4,68.3,1,0,0
C103080,2025-06-19,,South,36,Basic,5G,2 Year,Credit Card,883,1,4.1,36.3,4,0,0
C103081,2025-02-01,,North,29,Standard,5G,1 Year,UPI,1294,1,3.8,203.8,4,0,0
C103082,2023-01-31,,East,41,Basic,Fiber,2 Year,UPI,822,3,2.9,56.3,4,0,0
C103083,2025-04-13,,West,39,Standard,5G,1 Year,UPI,1124,1,3.0,137.6,2,0,0
C103084,2024-11-20,2025-04-06,West,36,Basic,5G,2 Year,UPI,671,6,3.0,52.4,2,2,1
C103085,2023-11-07,2025-01-07,South,23,Premium,5G,Month-to-Month,UPI,1997,1,2.5,81.8,3,0,1
C103086,2024-11-27,,North,36,Premium,Fiber,Month-to-Month,Auto-debit,2042,0,2.9,101.3,4,1,0
C103087,2025-07-01,,South,31,Basic,Fiber,2 Year,Net Banking,490,1,3.0,18.5,0,2,0
C103088,2024-09-07,,East,35,Standard,Broadband,Month-to-Month,Auto-debit,1209,3,3.3,146.5,4,0,0
